"","date","time","flight_time","depth","heading","battery_remaining","lat","lon","satellite_count","temp","seq"
"1571","8/15/2022","10:22:12","00:26:12",-15.3,119,87,47.619667,-122.3631362,10,54.95,26.1833333333333
"1572","8/15/2022","10:22:13","00:26:13",-15.3,120,87,47.6196632,-122.3631439,10,54.95,26.2
"1573","8/15/2022","10:22:14","00:26:14",-15.1,121,87,47.619667,-122.3631439,10,54.95,26.2166666666667
"1574","8/15/2022","10:22:15","00:26:15",-15,119,87,47.619667,-122.3631439,10,54.95,26.2333333333333
"1575","8/15/2022","10:22:16","00:26:16",-14.9,119,87,47.6196632,-122.3631439,10,54.95,26.25
"1576","8/15/2022","10:22:17","00:26:17",-15.1,119,87,47.6196632,-122.3631439,10,54.95,26.2666666666667
"1577","8/15/2022","10:22:18","00:26:18",-15.3,119,87,47.6196632,-122.3631439,10,54.95,26.2833333333333
"1578","8/15/2022","10:22:19","00:26:19",-15.3,120,87,47.6196632,-122.3631439,10,54.95,26.3
"1579","8/15/2022","10:22:20","00:26:20",-15.1,119,87,47.6196632,-122.3631439,10,54.95,26.3166666666667
"1580","8/15/2022","10:22:21","00:26:21",-14.9,119,87,47.6196594,-122.3631439,10,54.95,26.3333333333333
"1581","8/15/2022","10:22:22","00:26:22",-14.7,119,87,47.6196594,-122.3631439,10,54.95,26.35
"1582","8/15/2022","10:22:23","00:26:23",-14.7,118,87,47.6196594,-122.3631439,10,54.95,26.3666666666667
"1583","8/15/2022","10:22:24","00:26:24",-14.9,119,87,47.6196594,-122.3631362,10,54.95,26.3833333333333
"1584","8/15/2022","10:22:25","00:26:25",-14.9,120,87,47.6196556,-122.3631439,10,54.95,26.4
"1585","8/15/2022","10:22:26","00:26:26",-14.7,120,87,47.6196556,-122.3631439,10,54.95,26.4166666666667
"1586","8/15/2022","10:22:27","00:26:27",-14.3,120,87,47.6196556,-122.3631439,10,54.95,26.4333333333333
"1587","8/15/2022","10:22:28","00:26:28",-14.1,119,87,47.6196556,-122.3631439,10,54.95,26.45
"1588","8/15/2022","10:22:29","00:26:29",-14,119,87,47.6196556,-122.3631439,10,54.95,26.4666666666667
"1589","8/15/2022","10:22:30","00:26:30",-14.2,119,87,47.6196517,-122.3631439,10,54.95,26.4833333333333
"1590","8/15/2022","10:22:31","00:26:31",-14.3,119,87,47.6196517,-122.3631439,10,54.95,26.5
"1591","8/15/2022","10:22:32","00:26:32",-14.2,120,87,47.6196517,-122.3631439,10,54.95,26.5166666666667
"1592","8/15/2022","10:22:33","00:26:33",-14,118,87,47.6196517,-122.3631439,10,54.95,26.5333333333333
"1593","8/15/2022","10:22:34","00:26:34",-14,118,87,47.6196517,-122.3631439,10,54.95,26.55
"1594","8/15/2022","10:22:35","00:26:35",-14.1,119,87,47.6196479,-122.3631439,10,54.95,26.5666666666667
"1595","8/15/2022","10:22:36","00:26:36",-14.3,119,87,47.6196441,-122.3631515,10,54.95,26.5833333333333
"1596","8/15/2022","10:22:37","00:26:37",-14.4,120,87,47.6196441,-122.3631515,10,54.95,26.6
"1597","8/15/2022","10:22:38","00:26:38",-14,119,87,47.6196441,-122.3631591,10,54.95,26.6166666666667
"1598","8/15/2022","10:22:39","00:26:39",-13.9,118,87,47.6196403,-122.3631591,10,54.95,26.6333333333333
"1599","8/15/2022","10:22:40","00:26:40",-14,118,87,47.6196403,-122.3631591,10,54.95,26.65
"1600","8/15/2022","10:22:41","00:26:41",-14.2,119,87,47.6196403,-122.3631591,10,54.95,26.6666666666667
"1601","8/15/2022","10:22:42","00:26:42",-14.3,120,87,47.6196403,-122.3631591,10,54.95,26.6833333333333
"1602","8/15/2022","10:22:43","00:26:43",-14.1,119,87,47.6196365,-122.3631591,10,54.95,26.7
"1603","8/15/2022","10:22:44","00:26:44",-13.9,118,87,47.6196365,-122.3631591,10,54.95,26.7166666666667
"1604","8/15/2022","10:22:45","00:26:45",-14,119,87,47.6196365,-122.3631515,10,54.95,26.7333333333333
"1605","8/15/2022","10:22:46","00:26:46",-14,120,87,47.6196365,-122.3631515,10,54.95,26.75
"1606","8/15/2022","10:22:47","00:26:47",-14,120,87,47.6196327,-122.3631591,10,54.95,26.7666666666667
"1607","8/15/2022","10:22:48","00:26:48",-13.7,119,87,47.6196327,-122.3631591,10,54.95,26.7833333333333
"1608","8/15/2022","10:22:49","00:26:49",-13.7,118,87,47.6196327,-122.3631591,10,54.95,26.8
"1609","8/15/2022","10:22:50","00:26:50",-13.7,119,87,47.6196327,-122.3631591,10,54.95,26.8166666666667
"1610","8/15/2022","10:22:51","00:26:51",-13.7,119,87,47.6196289,-122.3631591,10,54.95,26.8333333333333
"1611","8/15/2022","10:22:52","00:26:52",-13.7,119,87,47.6196289,-122.3631591,10,54.95,26.85
"1612","8/15/2022","10:22:53","00:26:53",-13.7,119,87,47.619625,-122.3631668,10,54.95,26.8666666666667
"1613","8/15/2022","10:22:54","00:26:54",-13.6,120,87,47.619625,-122.3631668,10,54.95,26.8833333333333
"1614","8/15/2022","10:22:55","00:26:55",-13.5,120,87,47.619625,-122.3631668,10,54.95,26.9
"1615","8/15/2022","10:22:56","00:26:56",-13.2,120,87,47.619625,-122.3631591,10,54.95,26.9166666666667
"1616","8/15/2022","10:22:57","00:26:57",-12.8,120,87,47.6196212,-122.3631591,10,54.95,26.9333333333333
"1617","8/15/2022","10:22:58","00:26:58",-12.7,118,87,47.6196212,-122.3631591,10,54.95,26.95
"1618","8/15/2022","10:22:59","00:26:59",-12.8,119,87,47.6196174,-122.3631591,10,54.95,26.9666666666667
"1619","8/15/2022","10:23:00","00:27:00",-12.9,119,87,47.6196174,-122.3631591,10,54.95,26.9833333333333
